,index,sqft
4707,1934,8
4708,3232,8
4709,1926,8
4710,"4,192",8
4711,"3,959",8
4712,2193,8
4713,"3,704",8
4714,1517,8
4715,2589,8
4716,2566,8
4717,3416,8
4718,"4,726",8
4719,2535,8
4720,1271,8
4721,3540,8
4722,2842,8
4723,"3,287",8
4724,1505,8
4725,2912,8
4726,370,8
4727,2353,8
4728,"3,898",8
4729,2087,8
4730,733,8
4731,2335,8
4732,2624,8
4733,"3,342",8
4734,1327,8
4735,"4,580",8
4736,"3,555",8
4737,"5,150",8
4738,"4,345",8
4739,"4,609",8
4740,1951,8
4741,2553,8
4742,3069,8
4743,2417,8
4744,"4,456",8
4745,2347,8
4746,"3,608",8
4747,2893,8
4748,"4,570",8
4749,"2,769",8
4750,1827,8
4751,3027,8
4752,"3,645",8
4753,2449,8
4754,3654,8
4755,"3,813",8
4756,3288,8
4757,2744,8
4758,2471,8
4759,459,8
4760,563,8
4761,"3,651",8
4762,2559,8
4763,"3,191",8
4764,2398,8
4765,545,8
4766,2434,8
4767,"3,751",8
4768,3094,8
4769,1513,8
4770,583,8
4771,528,8
4772,"4,460",8
4773,"3,928",8
4774,"3,534",8
4775,4300,8
4776,2361,8
4777,3072,8
4778,2483,8
4779,"3,344",8
4780,"4,237",8
4781,1455,8
4782,2790,8
4783,1145,8
4784,"4,105",8
4785,2061,8
4786,4800,8
4787,1149,8
4788,686,8
4789,1531,8
4790,1707,8
4791,"3,607",8
4792,2427,8
4793,"3,885",8
4794,3194,8
4795,"3,860",8
4796,3174,8
4797,"3,369",8
4798,"3,686",8
4799,2748,8
4800,1241,8
4801,"4,559",8
4802,527,8
4803,1201,8
4804,"3,311",8
4805,634,8
4806,"3,007",8
4807,2807,8
4808,"3,725",8
4809,2662,8
4810,2105,8
4811,1115,8
4812,"3,381",8
4813,"2,833",8
4814,2599,8
4815,"3,237",8
4816,3068,8
4817,"4,655",8
4818,"3,719",8
4819,"3,940",8
4820,"2,894",8
4821,"4,004",8
4822,1987,8
4823,1257,8
4824,"3,416",8
4825,1589,8
4826,2757,8
4827,"4,571",7
4828,"3,161",7
4829,2988,7
4830,"3,673",7
4831,1929,7
4832,"4,188",7
4833,"3,738",7
4834,"3,818",7
4835,"4,608",7
4836,"3,059",7
4837,"4,538",7
4838,"4,464",7
4839,2718,7
4840,1298,7
4841,"4,472",7
4842,"3,796",7
4843,"3,361",7
4844,"3,463",7
4845,3173,7
4846,2702,7
4847,"4,290",7
4848,"4,680",7
4849,"3,091",7
4850,2269,7
4851,2766,7
4852,1869,7
4853,"4,910",7
4854,3186,7
4855,2305,7
4856,"4,317",7
4857,"4,106",7
4858,492,7
4859,"3,844",7
4860,2457,7
4861,"4,162",7
4862,1841,7
4863,4380,7
4864,3433,7
4865,547,7
4866,2795,7
4867,2772,7
4868,"3,891",7
4869,2375,7
4870,2887,7
4871,2708,7
4872,3321,7
4873,"3,242",7
4874,2348,7
4875,3315,7
4876,1897,7
4877,3506,7
4878,"3,778",7
4879,2462,7
4880,2498,7
4881,2808,7
4882,1647,7
4883,1953,7
4884,3390,7
4885,"4,305",7
4886,2796,7
4887,2853,7
4888,3032,7
4889,1577,7
4890,1823,7
4891,"5,740",7
4892,1627,7
4893,2641,7
4894,"4,287",7
4895,"4,427",7
4896,"3,986",7
4897,1678,7
4898,618,7
4899,"3,579",7
4900,2894,7
4901,2149,7
4902,553,7
4903,2197,7
4904,"3,338",7
4905,3755,7
4906,597,7
4907,"3,194",7
4908,"4,031",7
4909,2017,7
4910,"3,983",7
4911,3432,7
4912,"4,203",7
4913,"4,274",7
4914,2167,7
4915,"2,955",7
4916,2383,7
4917,"3,961",7
4918,2173,7
4919,2655,7
4920,1317,7
4921,"4,350",7
4922,"3,731",7
4923,578,7
4924,698,7
4925,"3,465",7
4926,"4,178",7
4927,2844,7
4928,3371,7
4929,3384,7
4930,"2,925",7
4931,739,7
4932,1879,7
4933,2683,7
4934,3294,7
4935,"3,505",7
4936,401,7
4937,2514,7
4938,"6,820",7
4939,3028,7
4940,"4,299",7
4941,"3,728",7
4942,1124,7
4943,"4,324",7
4944,3090,7
4945,697,7
4946,911,7
4947,3003,7
4948,1073,7
4949,2755,7
4950,"3,253",7
4951,"3,814",7
4952,577,7
4953,"3,181",7
4954,2651,7
4955,2852,7
4956,"8,500",7
4957,1329,7
4958,"3,887",7
4959,2001,7
4960,2333,7
4961,"6,750",7
4962,"4,066",7
4963,3582,7
4964,1147,7
4965,2534,7
4966,3207,7
4967,2405,7
4968,2054,7
4969,3220,7
4970,2309,7
4971,"3,475",7
4972,2672,7
4973,"4,441",7
4974,"3,443",7
4975,4360,7
4976,1967,7
4977,2945,7
4978,3402,7
4979,2882,7
4980,2611,7
4981,2879,7
4982,2367,7
4983,"3,955",7
4984,2037,7
4985,2521,7
4986,3177,7
4987,3134,7
4988,"3,649",7
4989,2758,7
4990,2311,7
4991,"4,486",7
4992,385,7
4993,"4,503",7
4994,"2,914",7
4995,"3,229",7
4996,2343,7
4997,"3,669",7
4998,"3,707",7
4999,505,7
5000,"4,008",7
5001,"4,869",7
5002,411,7
5003,1173,7
5004,"3,981",7
5005,"3,730",7
5006,"4,544",7
5007,2721,7
5008,3470,7
5009,657,7
5010,3640,7
5011,1106,7
5012,"3,206",7
5013,"3,436",7
5014,"3,574",7
5015,"3,622",7
5016,2557,7
5017,2474,7
5018,"3,616",7
5019,2459,7
5020,"4,246",7
5021,2574,7
5022,2225,7
5023,1119,7
5024,"3,423",7
5025,"4,295",7
5026,1322,7
5027,"5,565",7
5028,"3,473",7
5029,"3,699",7
5030,"4,575",7
5031,3392,7
5032,"3,339",7
5033,3031,7
5034,"4,607",7
5035,2321,7
5036,"2,972",7
5037,2638,7
5038,"4,600",7
5039,2397,7
5040,"4,283",7
5041,2579,7
5042,"4,956",7
5043,"4,130",7
5044,3310,7
5045,"3,676",7
5046,"4,463",7
5047,1029,7
5048,2775,7
5049,2278,7
5050,"3,872",7
5051,"3,627",7
5052,2501,7
5053,"4,546",7
5054,3757,7
5055,1453,7
5056,"3,476",7
5057,1057,7
5058,3157,7
5059,2271,7
5060,"4,390",7
5061,1633,7
5062,2692,7
5063,"3,407",7
5064,3864,7
5065,1022,7
5066,"11,000",7
5067,"4,391",7
5068,"3,909",7
5069,"4,335",7
5070,"3,646",7
5071,3111,7
5072,"4,601",7
5073,516,7
5074,"4,444",7
5075,2489,7
5076,"5,019",7
5077,1817,7
5078,3440,7
5079,3840,7
5080,1157,7
5081,3401,7
5082,"3,705",7
5083,3022,7
5084,"5,020",7
5085,"4,242",7
5086,"3,706",7
5087,2318,7
5088,"4,326",7
5089,1135,7
5090,"3,782",7
5091,"3,643",7
5092,"4,397",7
5093,"3,838",7
5094,2049,7
5095,"4,814",7
5096,2586,7
5097,"4,375",7
5098,"4,352",7
5099,"3,553",7
5100,3535,7
5101,2603,7
5102,2558,7
5103,3071,7
5104,2578,7
5105,"5,050",7
5106,2385,7
5107,"3,549",7
5108,"5,420",7
5109,543,7
5110,701,7
5111,"3,483",7
5112,2547,7
5113,591,7
5114,"3,815",7
5115,"3,693",7
5116,1023,7
5117,3058,7
5118,2703,7
5119,2523,7
5120,2342,7
5121,558,7
5122,"3,946",7
5123,"4,481",7
5124,2181,7
5125,"3,596",7
5126,"3,812",7
5127,2525,7
5128,"4,366",7
5129,"3,685",7
5130,"3,926",7
5131,"4,264",7
5132,"3,582",7
5133,"4,410",7
5134,1457,7
5135,2918,7
5136,"4,214",7
5137,"4,368",7
5138,3115,7
5139,"4,851",7
5140,"4,751",7
5141,"3,318",7
5142,2903,7
5143,2722,7
5144,1207,7
5145,3750,7
5146,"3,371",7
5147,"4,153",7
5148,3061,7
5149,3424,7
5150,"5,951",7
5151,605,7
5152,"4,184",7
5153,3284,7
5154,2679,7
5155,2968,7
5156,1039,7
5157,2365,7
5158,3023,7
5159,"3,274",7
5160,"4,152",7
5161,3132,7
5162,"4,420",6
5163,"4,218",6
5164,2341,6
5165,1514,6
5166,2693,6
5167,2339,6
5168,"4,097",6
5169,"8,200",6
5170,"5,668",6
5171,"3,760",6
5172,"4,085",6
5173,2597,6
5174,"3,497",6
5175,1731,6
5176,"4,970",6
5177,"3,615",6
5178,629,6
5179,"4,239",6
5180,1297,6
5181,"3,435",6
5182,"2,979",6
5183,3553,6
5184,"4,273",6
5185,2669,6
5186,669,6
5187,2684,6
5188,2787,6
5189,"4,525",6
5190,"4,035",6
5191,"3,453",6
5192,2908,6
5193,"3,711",6
5194,"4,946",6
5195,1511,6
5196,2906,6
5197,2466,6
5198,"4,734",6
5199,1043,6
5200,539,6
5201,465,6
5202,2587,6
5203,"4,226",6
5204,532,6
5205,2614,6
5206,"4,540",6
5207,"4,932",6
5208,5496,6
5209,2606,6
5210,3998,6
5211,5400,6
5212,1251,6
5213,"4,280",6
5214,3223,6
5215,2696,6
5216,"3,806",6
5217,"3,684",6
5218,1371,6
5219,1017,6
5220,"3,966",6
5221,"3,373",6
5222,"4,960",6
5223,2526,6
5224,2291,6
5225,"3,491",6
5226,"4,718",6
5227,"4,536",6
5228,"4,926",6
5229,"4,579",6
5230,"3,733",6
5231,"6,700",6
5232,"4,738",6
5233,"4,562",6
5234,1067,6
5235,1615,6
5236,"3,495",6
5237,"3,387",6
5238,"5,265",6
5239,2539,6
5240,"3,223",6
5241,"5,387",6
5242,2461,6
5243,"4,196",6
5244,"4,576",6
5245,2947,6
5246,3106,6
5247,1079,6
5248,3045,6
5249,3314,6
5250,3054,6
5251,"4,247",6
5252,3127,6
5253,"4,510",6
5254,"4,349",6
5255,"3,949",6
5256,"2,923",6
5257,"5,269",6
5258,2243,6
5259,"3,457",6
5260,"3,583",6
5261,3411,6
5262,"3,587",6
5263,"3,552",6
5264,2463,6
5265,"5,017",6
5266,2377,6
5267,"4,535",6
5268,3260,6
5269,"4,263",6
5270,3522,6
5271,2415,6
5272,2217,6
5273,340,6
5274,"3,703",6
5275,"3,214",6
5276,"6,430",6
5277,2118,6
5278,399,6
5279,"3,629",6
5280,"4,469",6
5281,"4,704",6
5282,"3,823",6
5283,3168,6
5284,4280,6
5285,"3,489",6
5286,"3,544",6
5287,2524,6
5288,1018,6
5289,3287,6
5290,3192,6
5291,2071,6
5292,3623,6
5293,"4,128",6
5294,2671,6
5295,"4,612",6
5296,468,6
5297,"4,430",6
5298,"3,854",6
5299,"3,807",6
5300,"4,761",6
5301,2751,6
5302,3386,6
5303,3960,6
5304,2698,6
5305,6000,6
5306,2859,6
5307,3033,6
5308,2486,6
5309,"4,006",6
5310,"3,335",6
5311,3456,6
5312,2876,6
5313,"4,817",6
5314,"3,967",6
5315,"3,502",6
5316,3732,6
5317,"5,518",6
5318,3228,6
5319,1267,6
5320,2752,6
5321,"4,480",6
5322,2926,6
5323,3484,6
5324,"3,667",6
5325,2473,6
5326,859,6
5327,2141,6
5328,"4,014",6
5329,"3,573",6
5330,"4,534",6
5331,"4,051",6
5332,"4,167",6
5333,3084,6
5334,3112,6
5335,"4,180",6
5336,"3,419",6
5337,1883,6
5338,3417,6
5339,3570,6
5340,1041,6
5341,2667,6
5342,"4,120",6
5343,"4,710",6
5344,"5,900",6
5345,2530,6
5346,2277,6
5347,"3,929",6
5348,1101,6
5349,4195,6
5350,"4,770",6
5351,1974,6
5352,"4,342",6
5353,"3,478",6
5354,"6,900",6
5355,"3,786",6
5356,"3,861",6
5357,3520,6
5358,"6,017",6
5359,"4,268",6
5360,"3,819",6
5361,"3,831",6
5362,4997,6
5363,"3,273",6
5364,"4,081",6
5365,4135,6
5366,2645,6
5367,"4,020",6
5368,2911,6
5369,"4,319",6
5370,"4,136",6
5371,"4,625",6
5372,"3,859",6
5373,2609,6
5374,"4,038",6
5375,"3,431",6
5376,3138,6
5377,3285,6
5378,3306,6
5379,2962,6
5380,2878,6
5381,"4,095",6
5382,592,6
5383,"4,220",6
5384,2248,6
5385,3017,6
5386,2831,6
5387,"4,985",6
5388,3740,6
5389,"4,424",6
5390,452,6
5391,2697,6
5392,"3,201",6
5393,3016,6
5394,"4,298",6
5395,2990,6
5396,2870,6
5397,"6,745",6
5398,1361,6
5399,3012,6
5400,"4,549",6
5401,"3,886",6
5402,2643,6
5403,"3,179",6
5404,"4,396",6
5405,4020,6
5406,"3,715",6
5407,"3,349",6
5408,"3,723",6
5409,2743,6
5410,"4,597",6
5411,2359,6
5412,1333,6
5413,3280,6
5414,3512,6
5415,"4,091",6
5416,2956,6
5417,3216,6
5418,2395,6
5419,2043,6
5420,2709,6
5421,"4,922",6
5422,"3,741",6
5423,1393,6
5424,"3,623",6
5425,"5,034",6
5426,2910,6
5427,"4,015",6
5428,"4,385",6
5429,"4,494",6
5430,"3,866",6
5431,2932,6
5432,"8,800",6
5433,"3,305",6
5434,1111,6
5435,3249,6
5436,3205,6
5437,2822,6
5438,555,6
5439,"3,915",6
5440,"5,133",6
5441,1243,6
5442,"3,644",6
5443,3556,6
5444,2393,6
5445,"3,506",6
5446,"4,684",6
5447,3354,6
5448,"4,545",6
5449,"3,663",6
5450,"3,637",6
5451,1063,6
5452,"4,070",6
5453,3772,6
5454,3203,6
5455,3244,6
5456,"3,713",6
5457,"4,492",6
5458,3097,6
5459,"5,004",6
5460,2890,6
5461,"4,505",6
5462,3696,6
5463,2591,6
5464,"5,038",6
5465,"3,517",6
5466,2091,6
5467,"3,938",6
5468,"4,487",6
5469,3122,6
5470,2221,6
5471,3489,6
5472,"4,844",6
5473,3116,6
5474,"3,779",6
5475,"5,324",6
5476,4600,6
5477,1483,6
5478,4068,6
5479,2905,6
5480,"5,207",6
5481,2788,6
5482,"3,726",6
5483,3179,6
5484,"4,356",6
5485,"5,356",6
5486,"3,759",6
5487,"4,478",6
5488,"4,362",6
5489,"4,369",6
5490,2949,6
5491,"3,374",6
5492,"4,715",6
5493,2446,6
5494,1749,6
5495,"4,662",6
5496,"4,195",6
5497,"4,999",6
5498,2426,6
5499,"4,102",6
5500,2924,6
5501,1163,6
5502,3183,6
5503,2855,6
5504,2913,6
5505,3450,6
5506,3464,6
5507,"3,997",6
5508,3053,6
5509,"4,048",6
5510,"3,936",6
5511,"4,248",6
5512,1137,6
5513,2541,6
5514,1213,6
5515,"5,774",6
5516,3580,6
5517,"3,169",6
5518,"3,697",6
5519,2930,6
5520,3270,6
5521,"3,985",6
5522,3410,6
5523,"3,323",6
5524,1905,6
5525,"3,362",6
5526,2851,6
5527,"3,870",6
5528,1123,6
5529,1065,6
5530,3264,6
5531,2738,6
5532,"3,691",6
5533,3497,6
5534,1006,6
5535,"4,511",6
5536,3812,6
5537,3142,6
5538,"3,803",6
5539,3780,6
5540,2274,6
5541,2838,6
5542,2055,6
5543,2605,6
5544,3844,6
5545,2691,6
5546,2416,6
5547,"7,600",6
5548,"12,000",6
5549,"4,860",6
5550,2865,6
5551,2431,6
5552,3246,6
5553,2549,6
5554,3247,6
5555,"4,034",6
5556,2345,5
5557,3304,5
5558,3381,5
5559,"4,948",5
5560,2983,5
5561,"3,536",5
5562,"10,800",5
5563,1159,5
5564,3096,5
5565,1121,5
5566,"4,171",5
5567,"3,652",5
5568,3510,5
5569,3073,5
5570,3195,5
5571,4576,5
5572,2773,5
5573,3149,5
5574,"4,624",5
5575,"3,888",5
5576,"5,592",5
5577,3123,5
5578,2734,5
5579,310,5
5580,2139,5
5581,"3,875",5
5582,"4,485",5
5583,2777,5
5584,"4,241",5
5585,"3,744",5
5586,"4,211",5
5587,"5,934",5
5588,"3,989",5
5589,4707,5
5590,"4,610",5
5591,"3,849",5
5592,"4,745",5
5593,"3,873",5
5594,"4,611",5
5595,"4,846",5
5596,"6,411",5
5597,"3,327",5
5598,3785,5
5599,3158,5
5600,3560,5
5601,"3,089",5
5602,"5,438",5
5603,"5,199",5
5604,"5,390",5
5605,3446,5
5606,"4,894",5
5607,3610,5
5608,"3,279",5
5609,1977,5
5610,2922,5
5611,4004,5
5612,"5,315",5
5613,3283,5
5614,"3,916",5
5615,"3,701",5
5616,2663,5
5617,290,5
5618,478,5
5619,"7,473",5
5620,1763,5
5621,"5,070",5
5622,"5,430",5
5623,"4,245",5
5624,2331,5
5625,3227,5
5626,"3,787",5
5627,"5,051",5
5628,3218,5
5629,2970,5
5630,"3,884",5
5631,"5,007",5
5632,2447,5
5633,"6,256",5
5634,515,5
5635,490,5
5636,"3,385",5
5637,"4,788",5
5638,320,5
5639,"4,401",5
5640,"5,218",5
5641,3172,5
5642,3907,5
5643,3630,5
5644,"3,809",5
5645,1046,5
5646,"3,551",5
5647,"6,800",5
5648,4040,5
5649,1189,5
5650,4126,5
5651,607,5
5652,3036,5
5653,1319,5
5654,1199,5
5655,3807,5
5656,2513,5
5657,627,5
5658,2836,5
5659,3911,5
5660,"3,538",5
5661,"5,086",5
5662,521,5
5663,2837,5
5664,2954,5
5665,356,5
5666,3377,5
5667,2707,5
5668,3164,5
5669,3107,5
5670,3646,5
5671,3121,5
5672,2686,5
5673,"4,284",5
5674,"4,654",5
5675,2387,5
5676,"4,251",5
5677,559,5
5678,"3,913",5
5679,3213,5
5680,4278,5
5681,"3,171",5
5682,"10,400",5
5683,"3,231",5
5684,"4,134",5
5685,"5,228",5
5686,"4,782",5
5687,"4,144",5
5688,"3,539",5
5689,"4,541",5
5690,4072,5
5691,1084,5
5692,"2,994",5
5693,4832,5
5694,3014,5
5695,3333,5
5696,3060,5
5697,2506,5
5698,"5,710",5
5699,"6,638",5
5700,3240,5
5701,2966,5
5702,"5,165",5
5703,"4,959",5
5704,"4,989",5
5705,"4,725",5
5706,"4,759",5
5707,3309,5
5708,3893,5
5709,3373,5
5710,2239,5
5711,"4,950",5
5712,"4,210",5
5713,"3,739",5
5714,"4,208",5
5715,5436,5
5716,1281,5
5717,1037,5
5718,2285,5
5719,2754,5
5720,"5,528",5
5721,3274,5
5722,"4,412",5
5723,"5,134",5
5724,3482,5
5725,"3,586",5
5726,3486,5
5727,1171,5
5728,"5,205",5
5729,3638,5
5730,"6,976",5
5731,3376,5
5732,3117,5
5733,507,5
5734,"4,445",5
5735,"5,800",5
5736,355,5
5737,3712,5
5738,"4,131",5
5739,3746,5
5740,"3,892",5
5741,"3,855",5
5742,"3,968",5
5743,"4,995",5
5744,2545,5
5745,"6,001",5
5746,"3,515",5
5747,"5,141",5
5748,3902,5
5749,"3,748",5
5750,2786,5
5751,"3,869",5
5752,435,5
5753,4410,5
5754,3422,5
5755,"5,016",5
5756,4700,5
5757,2409,5
5758,"4,483",5
5759,"5,033",5
5760,2647,5
5761,"4,723",5
5762,3210,5
5763,1961,5
5764,"3,839",5
5765,"4,270",5
5766,"5,068",5
5767,3444,5
5768,"6,200",5
5769,"4,542",5
5770,"6,021",5
5771,3658,5
5772,"4,206",5
5773,3230,5
5774,"3,848",5
5775,"3,805",5
5776,"4,907",5
5777,3461,5
5778,2797,5
5779,"4,213",5
5780,"4,215",5
5781,2598,5
5782,538,5
5783,"4,303",5
5784,3146,5
5785,"4,567",5
5786,2902,5
5787,"5,040",5
5788,"3,639",5
5789,"4,930",5
5790,"3,729",5
5791,659,5
5792,"3,531",5
5793,3337,5
5794,1151,5
5795,"5,341",5
5796,"4,109",5
5797,"4,767",5
5798,383,5
5799,2511,5
5800,3588,5
5801,3318,5
5802,"4,914",5
5803,2978,5
5804,"4,934",5
5805,2634,5
5806,3065,5
5807,2711,5
5808,1237,5
5809,3199,5
5810,3933,5
5811,"5,520",5
5812,3042,5
5813,"5,594",5
5814,"4,082",5
5815,"3,666",5
5816,"5,248",5
5817,"3,907",5
5818,3335,5
5819,2871,5
5820,"3,971",5
5821,"5,107",5
5822,3066,5
5823,"4,077",5
5824,3382,5
5825,"4,603",5
5826,3119,5
5827,461,5
5828,2441,5
5829,2804,5
5830,"3,674",5
5831,3606,5
5832,"4,474",5
5833,"5,793",5
5834,"4,339",5
5835,3229,5
5836,561,5
5837,3253,5
5838,"3,743",5
5839,"4,874",5
5840,3581,5
5841,"3,774",5
5842,"4,165",5
5843,2369,5
5844,"4,025",5
5845,2678,5
5846,"4,729",5
5847,"4,408",5
5848,3305,5
5849,"3,694",5
5850,"4,166",5
5851,1689,5
5852,3059,5
5853,3019,5
5854,5700,5
5855,3660,5
5856,3267,5
5857,3631,5
5858,7000,5
5859,552,5
5860,661,5
5861,1021,5
5862,2153,5
5863,3248,5
5864,2731,5
5865,"5,480",5
5866,"4,998",5
5867,3910,5
5868,"4,296",5
5869,"6,170",5
5870,"4,475",5
5871,2998,5
5872,3325,5
5873,"4,332",5
5874,"6,500",5
5875,"4,147",5
5876,1103,5
5877,"3,939",5
5878,1091,5
5879,"5,073",5
5880,2964,5
5881,"4,953",5
5882,2961,5
5883,"3,566",5
5884,3930,5
5885,"3,254",5
5886,406,5
5887,4250,5
5888,3095,5
5889,"4,866",5
5890,3479,5
5891,4220,5
5892,3043,5
5893,3607,5
5894,"4,829",5
5895,"4,421",5
5896,1033,5
5897,"4,663",5
5898,"3,965",5
5899,"3,507",5
5900,3125,5
5901,"3,681",5
5902,2621,5
5903,2665,5
5904,2843,5
5905,"4,852",5
5906,330,5
5907,"4,406",5
5908,3508,5
5909,3263,5
5910,511,5
5911,3190,5
5912,2716,5
5913,"4,358",5
5914,"5,378",5
5915,"4,584",5
5916,"4,853",5
5917,1359,5
5918,2794,5
5919,"4,221",5
5920,"5,368",5
5921,"5,954",5
5922,3612,5
5923,375,5
5924,"10,500",5
5925,1253,5
5926,2746,5
5927,2818,5
5928,2741,5
5929,3135,5
5930,606,5
5931,3543,5
5932,"4,023",5
5933,3184,5
5934,"5,560",5
5935,"3,590",5
5936,2732,5
5937,4440,5
5938,"3,087",5
5939,"5,278",5
5940,4316,5
5941,4171,5
5942,3282,5
5943,"3,994",5
5944,"4,473",5
5945,464,5
5946,"3,307",5
5947,2379,5
5948,"5,928",5
5949,2975,5
5950,"3,951",5
5951,"4,438",5
5952,4303,5
5953,"4,550",5
5954,1126,5
5955,"5,616",5
5956,"4,462",5
5957,4412,5
5958,"6,150",5
5959,2623,5
5960,466,5
5961,571,5
5962,"3,825",5
5963,3212,5
5964,"3,687",5
5965,3576,5
5966,"3,957",5
5967,"3,932",5
5968,3241,5
5969,3131,5
5970,"4,394",5
5971,"4,133",5
5972,"4,116",5
5973,"3,414",5
5974,6500,5
5975,2803,5
5976,503,5
5977,"3,978",5
5978,"4,259",5
5979,3467,5
5980,2443,5
5981,3792,5
5982,2864,5
5983,3648,5
5984,2633,5
5985,"3,439",5
5986,2749,5
5987,"4,707",5
5988,3451,5
5989,"3,521",5
5990,"4,941",5
5991,1355,5
5992,3504,5
5993,"6,390",5
5994,2793,5
5995,1169,5
5996,3752,5
5997,"2,919",5
5998,"4,433",5
5999,"3,899",5
6000,1083,5
6001,3439,5
6002,"3,934",5
6003,3209,5
6004,408,5
6005,"4,606",5
6006,3214,5
6007,3313,5
6008,4125,5
6009,"4,635",5
6010,3572,5
6011,2089,5
6012,376,5
6013,"4,673",5
6014,3355,5
6015,"4,229",5
6016,"13,000",5
6017,2763,5
6018,"4,399",4
6019,2892,4
6020,522,4
6021,3726,4
6022,368,4
6023,5492,4
6024,"4,470",4
6025,"4,059",4
6026,405,4
6027,3063,4
6028,"3,567",4
6029,"4,573",4
6030,3874,4
6031,2979,4
6032,"5,360",4
6033,"5,388",4
6034,"7,611",4
6035,3418,4
6036,"4,881",4
6037,"9,600",4
6038,3187,4
6039,"4,446",4
6040,3281,4
6041,"4,442",4
6042,3513,4
6043,367,4
6044,"4,398",4
6045,"5,700",4
6046,"4,231",4
6047,4206,4
6048,2287,4
6049,3415,4
6050,3379,4
6051,"5,003",4
6052,3584,4
6053,1141,4
6054,"4,762",4
6055,2925,4
6056,"4,685",4
6057,5600,4
6058,"4,384",4
6059,3238,4
6060,3820,4
6061,"4,027",4
6062,"5,369",4
6063,3242,4
6064,"3,984",4
6065,4002,4
6066,3434,4
6067,4998,4
6068,"4,353",4
6069,2737,4
6070,"3,347",4
6071,3191,4
6072,2639,4
6073,"4,340",4
6074,"4,017",4
6075,"7,560",4
6076,"5,468",4
6077,"4,426",4
6078,"7,224",4
6079,4646,4
6080,4011,4
6081,3992,4
6082,"5,479",4
6083,"4,411",4
6084,"4,186",4
6085,2571,4
6086,"4,219",4
6087,3687,4
6088,"5,926",4
6089,"11,600",4
6090,2681,4
6091,3167,4
6092,"4,772",4
6093,1139,4
6094,"4,323",4
6095,"4,904",4
6096,3967,4
6097,2845,4
6098,3550,4
6099,"4,873",4
6100,4601,4
6101,514,4
6102,"5,211",4
6103,3011,4
6104,"4,037",4
6105,2886,4
6106,3459,4
6107,2119,4
6108,"5,056",4
6109,"5,263",4
6110,502,4
6111,3802,4
6112,2095,4
6113,"6,044",4
6114,2935,4
6115,3565,4
6116,3396,4
6117,"4,190",4
6118,3091,4
6119,4169,4
6120,"4,810",4
6121,"5,330",4
6122,"5,002",4
6123,"5,036",4
6124,"4,243",4
6125,"3,878",4
6126,"3,655",4
6127,4184,4
6128,"4,630",4
6129,"4,615",4
6130,3277,4
6131,2943,4
6132,1005,4
6133,"4,101",4
6134,"6,236",4
6135,3533,4
6136,"4,537",4
6137,"5,251",4
6138,556,4
6139,3850,4
6140,"3,982",4
6141,3872,4
6142,"13,043",4
6143,519,4
6144,"4,587",4
6145,"4,501",4
6146,"3,246",4
6147,"4,643",4
6148,3652,4
6149,"4,257",4
6150,"4,937",4
6151,3650,4
6152,3575,4
6153,3308,4
6154,"3,837",4
6155,"4,139",4
6156,2884,4
6157,604,4
6158,4720,4
6159,4227,4
6160,2771,4
6161,"4,552",4
6162,"4,498",4
6163,3226,4
6164,"7,900",4
6165,"5,640",4
6166,"4,148",4
6167,3564,4
6168,4655,4
6169,"5,380",4
6170,3387,4
6171,"5,724",4
6172,2923,4
6173,"4,377",4
6174,2689,4
6175,"5,675",4
6176,"4,024",4
6177,"5,217",4
6178,"4,566",4
6179,3693,4
6180,"5,281",4
6181,"4,632",4
6182,3404,4
6183,4480,4
6184,3918,4
6185,4725,4
6186,"8,398",4
6187,"5,496",4
6188,"5,118",4
6189,3495,4
6190,3005,4
6191,3986,4
6192,"5,880",4
6193,3526,4
6194,3239,4
6195,"5,090",4
6196,3711,4
6197,"10,757",4
6198,2883,4
6199,"3,977",4
6200,"4,843",4
6201,"6,100",4
6202,3436,4
6203,4630,4
6204,4106,4
6205,"6,004",4
6206,3532,4
6207,"4,756",4
6208,"3,890",4
6209,3469,4
6210,"4,706",4
6211,2564,4
6212,"5,550",4
6213,3518,4
6214,2729,4
6215,"4,703",4
6216,"6,260",4
6217,3659,4
6218,"4,555",4
6219,"5,494",4
6220,"7,426",4
6221,4952,4
6222,529,4
6223,"4,431",4
6224,"4,585",4
6225,"4,018",4
6226,"6,250",4
6227,3289,4
6228,2487,4
6229,2767,4
6230,"5,552",4
6231,"4,236",4
6232,"3,352",4
6233,"4,121",4
6234,3620,4
6235,"5,096",4
6236,"3,341",4
6237,3365,4
6238,"4,011",4
6239,3683,4
6240,2999,4
6241,"6,178",4
6242,"6,032",4
6243,"3,413",4
6244,3944,4
6245,"4,201",4
6246,"4,744",4
6247,2898,4
6248,2866,4
6249,"3,911",4
6250,"4,096",4
6251,3858,4
6252,3397,4
6253,"5,551",4
6254,"4,141",4
6255,"4,436",4
6256,"5,697",4
6257,437,4
6258,3474,4
6259,"8,967",4
6260,3487,4
6261,"3,653",4
6262,2823,4
6263,"4,653",4
6264,"6,120",4
6265,"4,923",4
6266,"4,197",4
6267,"4,443",4
6268,"4,046",4
6269,3626,4
6270,"5,922",4
6271,3793,4
6272,3671,4
6273,3225,4
6274,"5,424",4
6275,"3,941",4
6276,3362,4
6277,3920,4
6278,"5,128",4
6279,3819,4
6280,2798,4
6281,"5,540",4
6282,3528,4
6283,"4,275",4
