,index,sqft
12872,"total interior livable area: 4,444 sqft",1
12873,"total interior livable area: 4,918 sqft",1
12874,"93,153 sqft",1
12875,"11,204 sqft",1
12876,"6,494 sqft",1
12877,"5,590 sqft",1
12878,"total interior livable area: 4,764 sqft",1
12879,"total interior livable area: 6,791 sqft",1
12880,total interior livable area: 521 sqft,1
12881,"6,531 sqft",1
12882,"total interior livable area: 5,833 sqft",1
12883,"total interior livable area: 4,471 sqft",1
12884,"total interior livable area: 7,468 sqft",1
12885,"8,996 sqft",1
12886,"4,943 sqft",1
12887,"total interior livable area: 3,097 sqft",1
12888,"5,088 sqft",1
12889,"153,890 sqft",1
12890,"65,776 sqft",1
12891,"7,283 sqft",1
12892,"total interior livable area: 3,627 sqft",1
12893,"419,012 sqft",1
12894,"total interior livable area: 3,095 sqft",1
12895,"total interior livable area: 6,144 sqft",1
12896,"10,632 sqft",1
12897,"total interior livable area: 4,449 sqft",1
12898,"174,780 sqft",1
12899,"60,939 sqft",1
12900,"404,890 sqft",1
12901,"total interior livable area: 5,209 sqft",1
12902,"100,449 sqft",1
12903,"8,701 sqft",1
12904,"130,533 sqft",1
12905,"total interior livable area: 5,220 sqft",1
12906,"total interior livable area: 4,591 sqft",1
12907,"14,240 sqft",1
12908,"total interior livable area: 5,337 sqft",1
12909,"43,351 sqft",1
12910,"18,292 sqft",1
12911,"total interior livable area: 4,225 sqft",1
12912,total interior livable area: 553 sqft,1
12913,"46,998 sqft",1
12914,"21,375 sqft",1
12915,"79,092 sqft",1
12916,"8,754 sqft",1
12917,"total interior livable area: 3,589 sqft",1
12918,"118,443 sqft",1
12919,"total interior livable area: 4,035 sqft",1
12920,64 sqft,1
12921,"8,452 sqft",1
12922,"total interior livable area: 8,187 sqft",1
12923,"6,223 sqft",1
12924,"total interior livable area: 4,442 sqft",1
12925,"total interior livable area: 5,562 sqft",1
12926,"6,095 sqft",1
12927,"total interior livable area: 2,975 sqft",1
12928,"6,241 sqft",1
12929,"total interior livable area: 11,863 sqft",1
12930,"11,938 sqft",1
12931,"total interior livable area: 7,370 sqft",1
12932,"total interior livable area: 4,772 sqft",1
12933,"6,593 sqft",1
12934,"total interior livable area: 4,127 sqft",1
12935,"total interior livable area: 4,461 sqft",1
12936,"7,534 sqft",1
12937,"total interior livable area: 4,393 sqft",1
12938,"6,736 sqft",1
12939,"108,695 sqft",1
12940,"74,300 sqft",1
12941,"total interior livable area: 4,156 sqft",1
12942,"5,384 sqft",1
12943,"23,987 sqft",1
12944,"total interior livable area: 6,820 sqft",1
12945,"total interior livable area: 4,701 sqft",1
12946,"6,278 sqft",1
12947,"total interior livable area: 6,210 sqft",1
12948,"8,232 sqft",1
12949,"10,328 sqft",1
12950,"total interior livable area: 6,322 sqft",1
12951,"7,884 sqft",1
12952,"total interior livable area: 3,026 sqft",1
12953,"75,467 sqft",1
12954,"20,708 sqft",1
12955,"total interior livable area: 9,416 sqft",1
12956,"total interior livable area: 5,131 sqft",1
12957,"8,808 sqft",1
12958,"7,719 sqft",1
12959,"7,527 sqft",1
12960,"31,671 sqft",1
12961,"total interior livable area: 4,084 sqft",1
12962,"93,564 sqft",1
12963,"total interior livable area: 5,189 sqft",1
12964,"8,743 sqft",1
12965,"total interior livable area: 4,705 sqft",1
12966,"total interior livable area: 3,227 sqft",1
12967,"7,486 sqft",1
12968,"total interior livable area: 8,677 sqft",1
12969,"14,233 sqft",1
12970,"8,548 sqft",1
12971,"15,189 sqft",1
12972,"total interior livable area: 4,229 sqft",1
12973,"6,064 sqft",1
12974,"5,516 sqft",1
12975,"61,956 sqft",1
12976,"total interior livable area: 4,273 sqft",1
12977,"total interior livable area: 7,662 sqft",1
12978,"243,461 sqft",1
12979,"8,416 sqft",1
12980,"total interior livable area: 4,953 sqft",1
12981,"total interior livable area: 4,753 sqft",1
12982,"total interior livable area: 3,609 sqft",1
12983,"29,610 sqft",1
12984,"total interior livable area: 5,618 sqft",1
12985,"5,191 sqft",1
12986,"total interior livable area: 4,815 sqft",1
12987,total interior livable area: 473 sqft,1
12988,"8,815 sqft",1
12989,"12,672 sqft",1
12990,"total interior livable area: 4,833 sqft",1
12991,"total interior livable area: 5,482 sqft",1
12992,"120,440 sqft",1
12993,"total interior livable area: 4,257 sqft",1
12994,"15,391 sqft",1
12995,"12,503 sqft",1
12996,"total interior livable area: 4,342 sqft",1
12997,"total interior livable area: 5,010 sqft",1
12998,"total interior livable area: 4,995 sqft",1
12999,"total interior livable area: 4,635 sqft",1
13000,"total interior livable area: 3,827 sqft",1
13001,"4,743 sqft",1
13002,"5,924 sqft",1
13003,"129,320 sqft",1
13004,"28,660 sqft",1
13005,"5,728,968 sqft",1
13006,total interior livable area: 366 sqft,1
13007,"7,139 sqft",1
13008,"7,092 sqft",1
13009,"130,923 sqft",1
13010,"7,544 sqft",1
13011,"total interior livable area: 4,090 sqft",1
13012,"566,280 sqft",1
13013,"total interior livable area: 5,224 sqft",1
13014,"total interior livable area: 4,305 sqft",1
13015,"total interior livable area: 9,867 sqft",1
13016,"7,825 sqft",1
13017,"9,097 sqft",1
13018,"6,023 sqft",1
13019,"total interior livable area: 2,851 sqft",1
13020,401 sqft,1
13021,"4,719 sqft",1
13022,"10,573 sqft",1
13023,"6,668 sqft",1
13024,"12,160 sqft",1
13025,"5,615 sqft",1
13026,"total interior livable area: 4,385 sqft",1
13027,"total interior livable area: 5,190 sqft",1
13028,"5,957 sqft",1
13029,"total interior livable area: 5,150 sqft",1
13030,"10,165 sqft",1
13031,"13,755 sqft",1
13032,"26,791 sqft",1
13033,"18,400 sqft",1
13034,"7,162 sqft",1
13035,"8,210 sqft",1
13036,"12,002 sqft",1
13037,"total interior livable area: 6,156 sqft",1
13038,"201,247 sqft",1
13039,"4,785 sqft",1
13040,"6,523 sqft",1
13041,"6,555 sqft",1
13042,"total interior livable area: 6,178 sqft",1
13043,"21,507 sqft",1
13044,"8,155 sqft",1
13045,"20,518 sqft",1
13046,"total interior livable area: 5,873 sqft",1
13047,"7,126 sqft",1
13048,total interior livable area: 592 sqft,1
13049,"total interior livable area: 4,559 sqft",1
13050,"46,118 sqft",1
13051,"8,074 sqft",1
13052,"7,456 sqft",1
13053,"19,180 sqft",1
13054,"total interior livable area: 5,765 sqft",1
13055,"8,635 sqft",1
13056,"total interior livable area: 3,055 sqft",1
13057,"14,939 sqft",1
13058,"total interior livable area: 6,584 sqft",1
13059,"123,275 sqft",1
13060,"10,237 sqft",1
13061,"7,421 sqft",1
13062,"257,004 sqft",1
13063,"5,764 sqft",1
13064,"total interior livable area: 3,495 sqft",1
13065,"total interior livable area: 11,107 sqft",1
13066,total interior livable area: 512 sqft,1
13067,"97,332 sqft",1
13068,"total interior livable area: 4,976 sqft",1
13069,"5,890 sqft",1
13070,"8,569 sqft",1
13071,"77,310 sqft",1
13072,"160,890 sqft",1
13073,"total interior livable area: 5,340 sqft",1
13074,369 sqft,1
13075,"6,373 sqft",1
13076,"34,421 sqft",1
13077,"total interior livable area: 4,855 sqft",1
13078,"9,540 sqft",1
13079,"total interior livable area: 4,255 sqft",1
13080,"6,752 sqft",1
13081,"11,119 sqft",1
13082,"30,215 sqft",1
13083,"120,225 sqft",1
13084,"180,000 sqft",1
13085,total interior livable area: 595 sqft,1
13086,"7,806 sqft",1
13087,"total interior livable area: 4,109 sqft",1
13088,"total interior livable area: 4,573 sqft",1
13089,"21,911 sqft",1
13090,"131,412 sqft",1
13091,"8,952 sqft",1
13092,"5,515 sqft",1
13093,"114,640 sqft",1
13094,"9,381 sqft",1
13095,"total interior livable area: 13,566 sqft",1
13096,"5,611 sqft",1
13097,"11,717 sqft",1
13098,"total interior livable area: 4,752 sqft",1
13099,"8,159 sqft",1
13100,"8,430 sqft",1
13101,"6,467 sqft",1
13102,total interior livable area: 562 sqft,1
13103,"total interior livable area: 6,038 sqft",1
13104,"total interior livable area: 5,680 sqft",1
13105,"46,958 sqft",1
13106,"10,511 sqft",1
13107,"total interior livable area: 5,043 sqft",1
13108,"7,087 sqft",1
13109,"5,094 sqft",1
13110,"total interior livable area: 4,555 sqft",1
13111,"9,768 sqft",1
13112,"203,490 sqft",1
13113,"73,584 sqft",1
13114,"111,396 sqft",1
13115,"total interior livable area: 12,014 sqft",1
13116,"8,087 sqft",1
13117,"13,202 sqft",1
13118,"6,706 sqft",1
13119,"5,401 sqft",1
13120,"8,150 sqft",1
13121,"total interior livable area: 5,915 sqft",1
13122,"total interior livable area: 5,014 sqft",1
13123,"7,684 sqft",1
13124,"7,875 sqft",1
13125,"11,098 sqft",1
13126,"total interior livable area: 6,711 sqft",1
13127,"9,900 sqft",1
13128,"115,602 sqft",1
13129,"32,196 sqft",1
13130,"78,864 sqft",1
13131,"9,394 sqft",1
13132,"6,289 sqft",1
13133,"130,326 sqft",1
13134,"81,195 sqft",1
13135,"190,640 sqft",1
13136,total interior livable area: 674 sqft,1
13137,"total interior livable area: 4,698 sqft",1
13138,"total interior livable area: 6,425 sqft",1
13139,"6,419 sqft",1
13140,"6,743 sqft",1
13141,"total interior livable area: 5,462 sqft",1
13142,"184,694 sqft",1
13143,"7,014 sqft",1
13144,"5,739 sqft",1
13145,"114,003 sqft",1
13146,"13,362 sqft",1
13147,"127,072 sqft",1
13148,"4,776 sqft",1
13149,"4,689 sqft",1
13150,"5,961 sqft",1
13151,"12,821 sqft",1
13152,"6,211 sqft",1
13153,"94,139 sqft",1
13154,"total interior livable area: 6,256 sqft",1
13155,"11,890 sqft",1
13156,"total interior livable area: 7,350 sqft",1
13157,"6,588 sqft",1
13158,"total interior livable area: 2,814 sqft",1
13159,"6,874 sqft",1
13160,"17,484 sqft",1
13161,"37,345 sqft",1
13162,"total interior livable area: 3,515 sqft",1
13163,"7,510 sqft",1
13164,"5,799 sqft",1
13165,"9,301 sqft",1
13166,"total interior livable area: 5,905 sqft",1
13167,"6,816 sqft",1
13168,"total interior livable area: 2,687 sqft",1
13169,"total interior livable area: 3,617 sqft",1
13170,"8,010 sqft",1
13171,"total interior livable area: 9,990 sqft",1
13172,"9,103 sqft",1
13173,"total interior livable area: 2,369 sqft",1
13174,"117,612 sqft",1
13175,"59,145 sqft",1
13176,"total interior livable area: 7,537 sqft",1
13177,"4,791 sqft",1
13178,"10,073 sqft",1
13179,"4,953 sqft",1
13180,"total interior livable area: 4,890 sqft",1
13181,total interior livable area: 266 sqft,1
13182,"156,986 sqft",1
13183,333 sqft,1
13184,"13,370 sqft",1
13185,"6,244 sqft",1
13186,"total interior livable area: 5,719 sqft",1
13187,"83,539 sqft",1
13188,"48,150 sqft",1
13189,"13,482 sqft",1
13190,"220,850 sqft",1
13191,"8,251 sqft",1
13192,"38,332 sqft",1
13193,"total interior livable area: 4,895 sqft",1
13194,"38,960 sqft",1
13195,"150,064 sqft",1
13196,"66,500 sqft",1
13197,"total interior livable area: 7,078 sqft",1
13198,"8,840 sqft",1
13199,"39,581 sqft",1
13200,"13,560 sqft",1
13201,"7,807 sqft",1
13202,"11,083 sqft",1
13203,"29,536 sqft",1
13204,"total interior livable area: 6,550 sqft",1
13205,"total interior livable area: 6,655 sqft",1
13206,"total interior livable area: 5,643 sqft",1
13207,total interior livable area: 643 sqft,1
13208,"5,023 sqft",1
13209,"6,053 sqft",1
13210,"7,495 sqft",1
13211,"11,676 sqft",1
13212,"total interior livable area: 9,755 sqft",1
13213,"total interior livable area: 15,107 sqft",1
13214,"8,138 sqft",1
13215,"total interior livable area: 4,556 sqft",1
13216,"total interior livable area: 5,791 sqft",1
13217,"10,956 sqft",1
13218,"total interior livable area: 5,422 sqft",1
13219,"total interior livable area: 5,330 sqft",1
13220,"5,215 sqft",1
13221,"7,691 sqft",1
13222,"13,400 sqft",1
13223,"3,989 sqft",1
13224,"7,120 sqft",1
13225,"196,721 sqft",1
13226,"6,079 sqft",1
13227,"5,795 sqft",1
13228,"total interior livable area: 5,603 sqft",1
13229,"36,575 sqft",1
13230,"total interior livable area: 4,207 sqft",1
13231,"11,343 sqft",1
13232,"total interior livable area: 3,921 sqft",1
13233,"6,686 sqft",1
13234,"5,260 sqft",1
13235,total interior livable area: 565 sqft,1
13236,"26,400 sqft",1
13237,"total interior livable area: 6,403 sqft",1
13238,"total interior livable area: 4,352 sqft",1
13239,"7,189 sqft",1
13240,"total interior livable area: 3,784 sqft",1
13241,"total interior livable area: 6,067 sqft",1
13242,"62,738 sqft",1
13243,"7,610 sqft",1
13244,"total interior livable area: 3,671 sqft",1
13245,"19,219 sqft",1
13246,"5,346 sqft",1
13247,"total interior livable area: 5,874 sqft",1
13248,"5,939 sqft",1
13249,"10,652 sqft",1
13250,"8,931 sqft",1
13251,389 sqft,1
13252,"total interior livable area: 4,921 sqft",1
13253,"5,897 sqft",1
13254,"total interior livable area: 4,504 sqft",1
13255,"8,079 sqft",1
13256,"7,261 sqft",1
13257,"40,700 sqft",1
13258,"52,533 sqft",1
13259,"total interior livable area: 4,228 sqft",1
13260,"143,418 sqft",1
13261,"total interior livable area: 10,466 sqft",1
13262,"169,000 sqft",1
13263,"total interior livable area: 2,847 sqft",1
13264,"total interior livable area: 5,511 sqft",1
13265,"6,758 sqft",1
13266,"total interior livable area: 3,928 sqft",1
13267,"total interior livable area: 5,561 sqft",1
13268,"16,201 sqft",1
13269,"5,455 sqft",1
13270,"total interior livable area: 3,296 sqft",1
13271,"43,809 sqft",1
13272,"26,500 sqft",1
13273,"56,527 sqft",1
13274,"220,003 sqft",1
13275,"52,900 sqft",1
13276,"total interior livable area: 4,819 sqft",1
13277,"total interior livable area: 5,419 sqft",1
13278,"total interior livable area: 40,692 sqft",1
13279,"total interior livable area: 6,180 sqft",1
13280,"39,267 sqft",1
13281,"5,582 sqft",1
13282,"91,170 sqft",1
13283,"75,010 sqft",1
13284,"5,404 sqft",1
13285,"89,688 sqft",1
13286,"11,344 sqft",1
13287,"94,674 sqft",1
13288,"total interior livable area: 21,378 sqft",1
13289,"5,636 sqft",1
13290,"16,700 sqft",1
13291,"6,163 sqft",1
13292,"34,900 sqft",1
13293,"13,220 sqft",1
13294,"total interior livable area: 5,331 sqft",1
13295,"5,393 sqft",1
13296,"5,770 sqft",1
13297,"total interior livable area: 3,953 sqft",1
13298,"5,142 sqft",1
13299,"total interior livable area: 6,577 sqft",1
13300,"132,724 sqft",1
13301,"192,970 sqft",1
13302,"25,272 sqft",1
13303,"5,208 sqft",1
13304,"9,553 sqft",1
13305,"total interior livable area: 5,111 sqft",1
13306,"5,146 sqft",1
13307,"146,362 sqft",1
13308,"total interior livable area: 4,345 sqft",1
13309,"total interior livable area: 5,989 sqft",1
13310,"6,553 sqft",1
13311,"total interior livable area: 6,885 sqft",1
13312,"total interior livable area: 2,689 sqft",1
13313,"14,306 sqft",1
13314,"9,225 sqft",1
13315,"total interior livable area: 9,016 sqft",1
13316,total interior livable area: 365 sqft,1
13317,"6,884 sqft",1
13318,"13,259 sqft",1
13319,"total interior livable area: 357,000 sqft",1
13320,"80,052 sqft",1
13321,323 sqft,1
13322,"6,781 sqft",1
13323,"6,005 sqft",1
13324,"total interior livable area: 4,541 sqft",1
13325,"398,618 sqft",1
13326,"total interior livable area: 7,935 sqft",1
13327,"5,803 sqft",1
13328,"191,654 sqft",1
13329,"5,589 sqft",1
13330,421 sqft,1
13331,"6,716 sqft",1
13332,"total interior livable area: 3,971 sqft",1
13333,"10,175 sqft",1
13334,"7,525 sqft",1
13335,"total interior livable area: 4,291 sqft",1
13336,"16,283 sqft",1
13337,"43,698 sqft",1
13338,"total interior livable area: 8,800 sqft",1
13339,"total interior livable area: 7,019 sqft",1
13340,"7,896 sqft",1
13341,"435,600 sqft",1
13342,"11,918 sqft",1
13343,"80,282 sqft",1
13344,"total interior livable area: 5,848 sqft",1
13345,total interior livable area: 706 sqft,1
13346,"total interior livable area: 3,395 sqft",1
13347,"5,293 sqft",1
13348,"total interior livable area: 4,413 sqft",1
13349,"6,437 sqft",1
13350,"92,956 sqft",1
13351,"7,258 sqft",1
13352,"9,551 sqft",1
13353,"5,529 sqft",1
13354,"118,694 sqft",1
13355,"421,800 sqft",1
13356,"9,130 sqft",1
13357,"total interior livable area: 4,037 sqft",1
13358,"total interior livable area: 6,016 sqft",1
13359,"11,516 sqft",1
13360,"7,365 sqft",1
13361,"total interior livable area: 3,643 sqft",1
13362,"6,535 sqft",1
13363,"total interior livable area: 5,064 sqft",1
13364,326 sqft,1
13365,"total interior livable area: 7,286 sqft",1
13366,"16,680 sqft",1
13367,"total interior livable area: 2,645 sqft",1
13368,"total interior livable area: 2,093 sqft",1
13369,"total interior livable area: 2,751 sqft",1
13370,"total interior livable area: 9,227 sqft",1
13371,"total interior livable area: 7,238 sqft",1
13372,"7,765 sqft",1
13373,"total interior livable area: 13,131 sqft",1
13374,"total interior livable area: 4,346 sqft",1
13375,"12,804 sqft",1
13376,"12,075 sqft",1
13377,"5,556 sqft",1
13378,"total interior livable area: 5,852 sqft",1
13379,"6,766 sqft",1
13380,"8,550 sqft",1
13381,169 sqft,1
13382,"106,001 sqft",1
13383,"7,074 sqft",1
13384,"12,424 sqft",1
13385,"total interior livable area: 4,888 sqft",1
13386,"153,693 sqft",1
13387,"4,826 sqft",1
13388,"9,412 sqft",1
13389,"total interior livable area: 2,935 sqft",1
13390,"19,765 sqft",1
13391,"6,051 sqft",1
13392,"7,870 sqft",1
13393,"6,808 sqft",1
13394,"287,500 sqft",1
13395,"total interior livable area: 4,507 sqft",1
13396,"163,496 sqft",1
13397,"9,440 sqft",1
13398,"11,556 sqft",1
13399,"29,854 sqft",1
13400,"24,093 sqft",1
13401,"total interior livable area: 1,923 sqft",1
13402,"136,944 sqft",1
13403,"total interior livable area: 5,599 sqft",1
13404,"7,090 sqft",1
13405,"5,028 sqft",1
13406,"22,300 sqft",1
13407,"9,125 sqft",1
13408,"total interior livable area: 8,646 sqft",1
13409,"total interior livable area: 7,870 sqft",1
13410,"total interior livable area: 3,471 sqft",1
13411,"total interior livable area: 4,949 sqft",1
13412,"22,651 sqft",1
13413,"46,433 sqft",1
13414,"94,821 sqft",1
13415,"5,781 sqft",1
13416,"6,115 sqft",1
13417,"29,754 sqft",1
13418,"124,081 sqft",1
13419,"total interior livable area: 5,795 sqft",1
13420,"6,529 sqft",1
13421,"total interior livable area: 5,387 sqft",1
13422,"total interior livable area: 3,402 sqft",1
13423,"175,941 sqft",1
13424,"7,552 sqft",1
13425,"47,132 sqft",1
13426,"6,402 sqft",1
13427,"10,877 sqft",1
13428,"119,000 sqft",1
13429,368 sqft,1
13430,"14,976 sqft",1
13431,"18,520 sqft",1
13432,"5,987 sqft",1
13433,"6,135 sqft",1
13434,"13,939 sqft",1
13435,"6,824 sqft",1
13436,"total interior livable area: 3,509 sqft",1
13437,"10,733 sqft",1
13438,"total interior livable area: 4,072 sqft",1
13439,"447,797 sqft",1
13440,"11,184 sqft",1
13441,"total interior livable area: 1,079 sqft",1
13442,"total interior livable area: 4,206 sqft",1
13443,"112,500 sqft",1
13444,"566,824 sqft",1
13445,"11,568 sqft",1
13446,"total interior livable area: 8,840 sqft",1
13447,"10,992 sqft",1
13448,"total interior livable area: 4,709 sqft",1
13449,"49,152 sqft",1
13450,"31,430 sqft",1
13451,"4,897 sqft",1
13452,"7,036 sqft",1
13453,"10,734 sqft",1
13454,"4,604 sqft",1
13455,"9,712 sqft",1
13456,"25,163 sqft",1
13457,"7,489 sqft",1
13458,"10,335 sqft",1
13459,"81,000 sqft",1
13460,"6,388 sqft",1
13461,"16,564 sqft",1
13462,"4,530 sqft",1
13463,"14,224 sqft",1
13464,"8,075 sqft",1
13465,"155,074 sqft",1
13466,"1,524,600 sqft",1
13467,"45,950 sqft",1
13468,"total interior livable area: 6,371 sqft",1
13469,"5,338 sqft",1
13470,"total interior livable area: 5,622 sqft",1
13471,"18,500 sqft",1
13472,"total interior livable area: 5,917 sqft",1
13473,"total interior livable area: 5,604 sqft",1
13474,"10,340 sqft",1
